id,cdocente,ccurso,prioridad,sw_cambio,curso_id,user_id,created_at,updated_at
95,"000488","100017",1,F,74,127,10/04/2016 01:00:55,10/04/2016 01:00:55
96,"000593","110074",1,F,1451,57,10/04/2016 01:00:55,10/04/2016 01:00:55
97,"000244","110074",4,F,1451,108,10/04/2016 01:00:55,10/04/2016 01:00:55
98,"000193","110074",5,F,1451,73,10/04/2016 01:00:55,10/04/2016 01:00:55
99,"000593","110063",1,F,139,57,10/04/2016 01:00:55,10/04/2016 01:00:55
100,"000661","100168",5,F,469,50,10/04/2016 01:00:55,10/04/2016 01:00:55
101,"000623","140036",2,F,614,49,10/04/2016 01:00:55,10/04/2016 01:00:55
102,"000593","140064",1,F,1277,57,10/04/2016 01:00:55,10/04/2016 01:00:55
103,"000398","140064",2,F,1277,119,10/04/2016 01:00:55,10/04/2016 01:00:55
104,"000731","140064",8,F,1277,1,10/04/2016 01:00:55,10/04/2016 01:00:55
105,"001264","140064",10,F,1277,109,10/04/2016 01:00:55,10/04/2016 01:00:55
106,"000488","140067",3,F,39,127,10/04/2016 01:00:55,10/04/2016 01:00:55
107,"000346","140067",4,F,39,116,10/04/2016 01:00:55,10/04/2016 01:00:55
108,"000593","140067",6,F,39,57,10/04/2016 01:00:55,10/04/2016 01:00:55
109,"001029","140067",7,F,39,51,10/04/2016 01:00:55,10/04/2016 01:00:55
110,"000452","140067",9,F,39,26,10/04/2016 01:00:55,10/04/2016 01:00:55
111,"001149","140067",11,F,39,112,10/04/2016 01:00:55,10/04/2016 01:00:55
112,"000452","100182",2,F,1310,26,10/04/2016 01:00:55,10/04/2016 01:00:55
113,"000488","100182",4,F,1310,127,10/04/2016 01:00:55,10/04/2016 01:00:55
114,"001149","100182",5,F,1310,112,10/04/2016 01:00:55,10/04/2016 01:00:55
115,"000660","100197",1,F,284,90,10/04/2016 01:00:55,10/04/2016 01:00:55
116,"000398","100201",1,F,1754,119,10/04/2016 01:00:55,10/04/2016 01:00:55
117,"001303","100201",8,F,1754,15,10/04/2016 01:00:55,10/04/2016 01:00:55
118,"000398","100200",4,F,1602,119,10/04/2016 01:00:55,10/04/2016 01:00:55
119,"000113","150079",1,F,353,84,10/04/2016 01:00:55,10/04/2016 01:00:55
120,"000113","120009",4,F,363,84,10/04/2016 01:00:55,10/04/2016 01:00:55
121,"000113","120006",3,F,346,84,10/04/2016 01:00:55,10/04/2016 01:00:55
122,"000113","120005",1,F,1141,84,10/04/2016 01:00:55,10/04/2016 01:00:55
123,"000113","100183",1,F,1705,84,10/04/2016 01:00:55,10/04/2016 01:00:55
124,"000193","120003",1,F,376,73,10/04/2016 01:00:55,10/04/2016 01:00:55
125,"000662","120003",2,F,376,70,10/04/2016 01:00:55,10/04/2016 01:00:55
126,"000113","120008",1,F,1101,84,10/04/2016 01:00:55,10/04/2016 01:00:55
127,"000662","120008",2,F,1101,70,10/04/2016 01:00:55,10/04/2016 01:00:55
128,"000483","120008",4,F,1101,39,10/04/2016 01:00:55,10/04/2016 01:00:55
129,"001145","120009",6,F,363,5,10/04/2016 01:00:55,10/04/2016 01:00:55
130,"000029","100165",3,F,1230,128,10/04/2016 01:00:55,10/04/2016 01:00:55
131,"000730","240003",5,F,1269,91,10/04/2016 01:00:55,10/04/2016 01:00:55
132,"001422","100184",7,F,271,101,10/04/2016 01:00:55,10/04/2016 01:00:55
133,"001422","110070",5,F,289,101,10/04/2016 01:00:55,10/04/2016 01:00:55
134,"001456","100159",13,F,1094,72,10/04/2016 01:00:55,10/04/2016 01:00:55
135,"000989","100184",9,F,271,65,10/04/2016 01:00:55,10/04/2016 01:00:55
136,"000772","100188",2,F,279,93,10/04/2016 01:00:55,10/04/2016 01:00:55
137,"000743","100188",3,F,279,19,10/04/2016 01:00:55,10/04/2016 01:00:55
138,"000731","100188",7,F,279,1,10/04/2016 01:00:55,10/04/2016 01:00:55
139,"001457","110074",7,F,1451,83,10/04/2016 01:00:55,10/04/2016 01:00:55
140,"001457","110076",6,F,1470,83,10/04/2016 01:00:55,10/04/2016 01:00:55
141,"001268","160018",3,F,639,44,10/04/2016 01:00:55,10/04/2016 01:00:55
142,"000989","110070",8,F,289,65,10/04/2016 01:00:55,10/04/2016 01:00:55
143,"000989","110074",8,F,1451,65,10/04/2016 01:00:55,10/04/2016 01:00:55
144,"000358","220069",3,F,1007,23,10/04/2016 01:00:55,10/04/2016 01:00:55
145,"000358","140002",2,F,525,23,10/04/2016 01:00:55,10/04/2016 01:00:55
146,"000623","140042",2,F,1355,49,10/04/2016 01:00:55,10/04/2016 01:00:55
147,"000623","140006",2,F,1233,49,10/04/2016 01:00:55,10/04/2016 01:00:55
148,"000623","140002",3,F,525,49,10/04/2016 01:00:55,10/04/2016 01:00:55
149,"000253","160006",1,F,635,79,10/04/2016 01:00:55,10/04/2016 01:00:55
150,"000253","160007",1,F,636,79,10/04/2016 01:00:55,10/04/2016 01:00:55
151,"000420","100049",2,F,1120,27,10/04/2016 01:00:55,10/04/2016 01:00:55
152,"000420","160007",3,F,636,27,10/04/2016 01:00:55,10/04/2016 01:00:55
153,"000510","100163",4,F,29,74,10/04/2016 01:00:55,10/04/2016 01:00:55
154,"001268","240040",3,F,91,44,10/04/2016 01:00:55,10/04/2016 01:00:55
155,"001268","140075",2,F,888,44,10/04/2016 01:00:55,10/04/2016 01:00:55
156,"000590","100163",1,F,29,48,10/04/2016 01:00:55,10/04/2016 01:00:55
157,"000590","100165",1,F,1230,48,10/04/2016 01:00:55,10/04/2016 01:00:55
158,"000590","100170",2,F,831,48,10/04/2016 01:00:55,10/04/2016 01:00:55
159,"000590","100098",4,F,302,48,10/04/2016 01:00:55,10/04/2016 01:00:55
160,"000590","140067",13,F,39,48,10/04/2016 01:00:55,10/04/2016 01:00:55
161,"000590","110053",8,F,717,48,10/04/2016 01:00:55,10/04/2016 01:00:55
162,"000590","100166",2,F,1700,48,10/04/2016 01:00:55,10/04/2016 01:00:55
163,"000201","100188",9,F,279,106,10/04/2016 01:00:55,10/04/2016 01:00:55
164,"000201","100194",8,F,75,106,10/04/2016 01:00:55,10/04/2016 01:00:55
165,"000201","100037",2,F,666,106,10/04/2016 01:00:55,10/04/2016 01:00:55
166,"000201","110064",1,F,152,106,10/04/2016 01:00:55,10/04/2016 01:00:55
167,"000201","100193",2,F,293,106,10/04/2016 01:00:55,10/04/2016 01:00:55
168,"000201","110076",2,F,1470,106,10/04/2016 01:00:55,10/04/2016 01:00:55
169,"000201","110074",2,F,1451,106,10/04/2016 01:00:55,10/04/2016 01:00:55
170,"000201","100184",6,F,271,106,10/04/2016 01:00:55,10/04/2016 01:00:55
171,"000201","110070",3,F,289,106,10/04/2016 01:00:55,10/04/2016 01:00:55
172,"000236","100168",1,F,469,124,10/04/2016 01:00:55,10/04/2016 01:00:55
173,"000236","100075",1,F,1904,124,10/04/2016 01:00:55,10/04/2016 01:00:55
174,"000236","100200",1,F,1602,124,10/04/2016 01:00:55,10/04/2016 01:00:55
175,"000236","110016",2,F,471,124,10/04/2016 01:00:55,10/04/2016 01:00:55
176,"000236","100070",2,F,836,124,10/04/2016 01:00:55,10/04/2016 01:00:55
177,"000236","100201",5,F,1754,124,10/04/2016 01:00:55,10/04/2016 01:00:55
178,"000236","132053",4,F,1254,124,10/04/2016 01:00:55,10/04/2016 01:00:55
179,"000590","110072",7,F,771,48,10/04/2016 01:00:55,10/04/2016 01:00:55
180,"001149","110072",9,F,771,112,10/04/2016 01:00:55,10/04/2016 01:00:55
181,"001268","110072",10,F,771,44,10/04/2016 01:00:55,10/04/2016 01:00:55
182,"000593","100195",3,F,142,57,10/04/2016 01:00:55,10/04/2016 01:00:55
183,"000452","100190",2,F,1812,26,10/04/2016 01:00:55,10/04/2016 01:00:55
184,"000593","100190",3,F,1812,57,10/04/2016 01:00:55,10/04/2016 01:00:55
185,"000244","100190",4,F,1812,108,10/04/2016 01:00:55,10/04/2016 01:00:55
186,"000989","100190",9,F,1812,65,10/04/2016 01:00:55,10/04/2016 01:00:55
187,"001185","100188",6,F,279,20,10/04/2016 01:00:55,10/04/2016 01:00:55
188,"000372","100187",1,F,887,102,10/04/2016 01:00:55,10/04/2016 01:00:55
189,"000277","240040",1,F,91,126,10/04/2016 01:00:55,10/04/2016 01:00:55
190,"000017","240001",1,F,88,43,10/04/2016 01:00:55,10/04/2016 01:00:55
191,"000384","240001",5,F,88,75,10/04/2016 01:00:55,10/04/2016 01:00:55
192,"000566","240001",6,F,88,7,10/04/2016 01:00:55,10/04/2016 01:00:55
193,"000808","240001",8,F,88,54,10/04/2016 01:00:55,10/04/2016 01:00:55
194,"001268","240001",12,F,88,44,10/04/2016 01:00:55,10/04/2016 01:00:55
195,"000236","100199",1,F,1469,124,10/04/2016 01:00:55,10/04/2016 01:00:55
196,"000474","100199",2,F,1469,56,10/04/2016 01:00:55,10/04/2016 01:00:55
197,"000510","100199",3,F,1469,74,10/04/2016 01:00:55,10/04/2016 01:00:55
198,"000201","100185",1,F,288,106,10/04/2016 01:00:55,10/04/2016 01:00:55
199,"000244","100185",2,F,288,108,10/04/2016 01:00:55,10/04/2016 01:00:55
200,"000743","100185",6,F,288,19,10/04/2016 01:00:55,10/04/2016 01:00:55
201,"000772","100185",7,F,288,93,10/04/2016 01:00:55,10/04/2016 01:00:55
202,"000989","100185",9,F,288,65,10/04/2016 01:00:55,10/04/2016 01:00:55
203,"000193","100185",10,F,288,73,10/04/2016 01:00:55,10/04/2016 01:00:55
204,"000743","100196",3,F,264,19,10/04/2016 01:00:55,10/04/2016 01:00:55
205,"000195","100192",1,F,277,36,10/04/2016 01:00:55,10/04/2016 01:00:55
206,"000195","100188",1,F,279,36,10/04/2016 01:00:55,10/04/2016 01:00:55
207,"000195","100193",1,F,293,36,10/04/2016 01:00:55,10/04/2016 01:00:55
208,"000195","110070",2,F,289,36,10/04/2016 01:00:55,10/04/2016 01:00:55
209,"000241","100176",2,F,231,115,10/04/2016 01:00:55,10/04/2016 01:00:55
210,"000241","140036",3,F,614,115,10/04/2016 01:00:55,10/04/2016 01:00:55
211,"000241","140041",1,F,1354,115,10/04/2016 01:00:55,10/04/2016 01:00:55
212,"000241","100201",2,F,1754,115,10/04/2016 01:00:55,10/04/2016 01:00:55
213,"000241","140049",1,F,1699,115,10/04/2016 01:00:55,10/04/2016 01:00:55
214,"000241","140020",2,F,536,115,10/04/2016 01:00:55,10/04/2016 01:00:55
215,"000241","140081",2,F,1452,115,10/04/2016 01:00:55,10/04/2016 01:00:55
216,"000241","140037",2,F,653,115,10/04/2016 01:00:55,10/04/2016 01:00:55
217,"000201","110060",1,F,962,106,10/04/2016 01:00:55,10/04/2016 01:00:55
218,"000500","110060",2,F,962,103,10/04/2016 01:00:55,10/04/2016 01:00:55
219,"000660","110060",3,F,962,90,10/04/2016 01:00:55,10/04/2016 01:00:55
220,"001185","110060",4,F,962,20,10/04/2016 01:00:55,10/04/2016 01:00:55
221,"001305","110073",4,F,136,6,10/04/2016 01:00:55,10/04/2016 01:00:55
222,"001305","100190",11,F,1812,6,10/04/2016 01:00:55,10/04/2016 01:00:55
223,"001305","100195",6,F,142,6,10/04/2016 01:00:55,10/04/2016 01:00:55
224,"000201","110071",1,F,963,106,10/04/2016 01:00:55,10/04/2016 01:00:55
225,"000193","110071",2,F,963,73,10/04/2016 01:00:55,10/04/2016 01:00:55
226,"000500","110071",3,F,963,103,10/04/2016 01:00:55,10/04/2016 01:00:55
227,"000743","110071",4,F,963,19,10/04/2016 01:00:55,10/04/2016 01:00:55
228,"000989","110071",5,F,963,65,10/04/2016 01:00:55,10/04/2016 01:00:55
229,"000372","110071",6,F,963,102,10/04/2016 01:00:55,10/04/2016 01:00:55
230,"000509","110072",4,F,771,77,10/04/2016 01:00:55,10/04/2016 01:00:55
231,"000509","140078",3,F,1606,77,10/04/2016 01:00:55,10/04/2016 01:00:55
232,"000509","100182",1,F,1310,77,10/04/2016 01:00:55,10/04/2016 01:00:55
233,"000241","100160",1,F,1238,115,10/04/2016 01:00:55,10/04/2016 01:00:55
234,"000589","100160",3,F,1238,46,10/04/2016 01:00:55,10/04/2016 01:00:55
235,"000623","100160",5,F,1238,49,10/04/2016 01:00:55,10/04/2016 01:00:55
236,"000358","100160",8,F,1238,23,10/04/2016 01:00:55,10/04/2016 01:00:55
237,"001268","100160",10,F,1238,44,10/04/2016 01:00:55,10/04/2016 01:00:55
238,"000398","100160",12,F,1238,119,10/04/2016 01:00:55,10/04/2016 01:00:55
239,"001262","100188",8,F,279,110,10/04/2016 01:00:55,10/04/2016 01:00:55
240,"001262","110029",2,F,272,110,10/04/2016 01:00:55,10/04/2016 01:00:55
241,"001262","100190",10,F,1812,110,10/04/2016 01:00:55,10/04/2016 01:00:55
242,"001262","100184",8,F,271,110,10/04/2016 01:00:55,10/04/2016 01:00:55
243,"001262","110070",6,F,289,110,10/04/2016 01:00:55,10/04/2016 01:00:55
244,"001262","100048",1,F,283,110,10/04/2016 01:00:55,10/04/2016 01:00:55
245,"000244","100048",2,F,283,108,10/04/2016 01:00:55,10/04/2016 01:00:55
246,"000372","100048",3,F,283,102,10/04/2016 01:00:55,10/04/2016 01:00:55
247,"000593","100048",5,F,283,57,10/04/2016 01:00:55,10/04/2016 01:00:55
248,"000743","100048",7,F,283,19,10/04/2016 01:00:55,10/04/2016 01:00:55
249,"000452","100048",8,F,283,26,10/04/2016 01:00:55,10/04/2016 01:00:55
250,"000772","100048",11,F,283,93,10/04/2016 01:00:55,10/04/2016 01:00:55
251,"000731","100048",12,F,283,1,10/04/2016 01:00:55,10/04/2016 01:00:55
252,"001422","100048",14,F,283,101,10/04/2016 01:00:55,10/04/2016 01:00:55
253,"000152","110029",3,F,272,8,10/04/2016 01:00:55,10/04/2016 01:00:55
254,"000372","110069",1,F,281,102,10/04/2016 01:00:55,10/04/2016 01:00:55
255,"001262","110069",2,F,281,110,10/04/2016 01:00:55,10/04/2016 01:00:55
256,"000743","110069",4,F,281,19,10/04/2016 01:00:55,10/04/2016 01:00:55
257,"000593","110069",7,F,281,57,10/04/2016 01:00:55,10/04/2016 01:00:55
258,"000193","110069",8,F,281,73,10/04/2016 01:00:55,10/04/2016 01:00:55
259,"000244","110069",10,F,281,108,10/04/2016 01:00:55,10/04/2016 01:00:55
260,"000989","110069",14,F,281,65,10/04/2016 01:00:55,10/04/2016 01:00:55
261,"001422","110069",15,F,281,101,10/04/2016 01:00:55,10/04/2016 01:00:55
262,"001262","100185",13,F,288,110,10/04/2016 01:00:55,10/04/2016 01:00:55
263,"000398","110075",1,F,1752,119,10/04/2016 01:00:55,10/04/2016 01:00:55
264,"000333","240001",14,F,88,67,10/04/2016 01:00:55,10/04/2016 01:00:55
265,"001173","100194",7,F,75,68,10/04/2016 01:00:55,10/04/2016 01:00:55
266,"001173","110071",7,F,963,68,10/04/2016 01:00:55,10/04/2016 01:00:55
267,"001173","110070",7,F,289,68,10/04/2016 01:00:55,10/04/2016 01:00:55
268,"001173","110074",10,F,1451,68,10/04/2016 01:00:55,10/04/2016 01:00:55
269,"000958","100186",2,F,307,85,10/04/2016 01:00:55,10/04/2016 01:00:55
270,"000244","100186",3,F,307,108,10/04/2016 01:00:55,10/04/2016 01:00:55
271,"001262","100186",4,F,307,110,10/04/2016 01:00:55,10/04/2016 01:00:55
272,"001421","100167",1,F,1832,60,10/04/2016 01:00:55,10/04/2016 01:00:55
273,"000593","100167",2,F,1832,57,10/04/2016 01:00:55,10/04/2016 01:00:55
274,"001305","110060",6,F,962,6,10/04/2016 01:00:55,10/04/2016 01:00:55
275,"000566","240022",8,F,1272,7,10/04/2016 01:00:55,10/04/2016 01:00:55
276,"000285","140069",1,F,926,88,10/04/2016 01:00:55,10/04/2016 01:00:55
277,"000285","140003",2,F,535,88,10/04/2016 01:00:55,10/04/2016 01:00:55
278,"000285","100160",7,F,1238,88,10/04/2016 01:00:55,10/04/2016 01:00:55
279,"000285","140075",1,F,888,88,10/04/2016 01:00:55,10/04/2016 01:00:55
280,"000285","140071",1,F,533,88,10/04/2016 01:00:55,10/04/2016 01:00:55
281,"000285","140006",1,F,1233,88,10/04/2016 01:00:55,10/04/2016 01:00:55
282,"000285","140020",3,F,536,88,10/04/2016 01:00:55,10/04/2016 01:00:55
283,"000285","110075",2,F,1752,88,10/04/2016 01:00:55,10/04/2016 01:00:55
284,"001304","140076",4,F,524,114,10/04/2016 01:00:55,10/04/2016 01:00:55
285,"000285","140074",2,F,521,88,10/04/2016 01:00:55,10/04/2016 01:00:55
286,"000201","100201",9,F,1754,106,10/04/2016 01:00:55,10/04/2016 01:00:55
287,"001173","100185",14,F,288,68,10/04/2016 01:00:55,10/04/2016 01:00:55
288,"001305","100193",5,F,293,6,10/04/2016 01:00:55,10/04/2016 01:00:55
289,"000743","110074",11,F,1451,19,10/04/2016 01:00:55,10/04/2016 01:00:55
290,"000510","100125",1,F,45,74,10/04/2016 01:00:55,10/04/2016 01:00:55
291,"000500","110064",2,F,152,103,10/04/2016 01:00:55,10/04/2016 01:00:55
292,"001387","100210",1,F,512,113,10/04/2016 01:00:55,10/04/2016 01:00:55
293,"001387","100130",2,F,511,113,10/04/2016 01:00:55,10/04/2016 01:00:55
294,"001387","100043",2,F,786,113,10/04/2016 01:00:55,10/04/2016 01:00:55
295,"001387","100174",5,F,1262,113,10/04/2016 01:00:55,10/04/2016 01:00:55
296,"001387","100072",2,F,1261,113,10/04/2016 01:00:55,10/04/2016 01:00:55
297,"001387","100164",2,F,1106,113,10/04/2016 01:00:55,10/04/2016 01:00:55
298,"000743","100201",10,F,1754,19,10/04/2016 01:00:55,10/04/2016 01:00:55
299,"000285","100201",11,F,1754,88,10/04/2016 01:00:55,10/04/2016 01:00:55
300,"000474","100198",6,F,1450,56,10/04/2016 01:00:55,10/04/2016 01:00:55
301,"000006","240021",1,F,1271,52,10/04/2016 01:00:55,10/04/2016 01:00:55
302,"000730","240021",2,F,1271,91,10/04/2016 01:00:55,10/04/2016 01:00:55
303,"000566","240021",3,F,1271,7,10/04/2016 01:00:55,10/04/2016 01:00:55
304,"000808","240021",4,F,1271,54,10/04/2016 01:00:55,10/04/2016 01:00:55
305,"001387","132053",7,F,1254,113,10/04/2016 01:00:55,10/04/2016 01:00:55
306,"000333","240022",9,F,1272,67,10/04/2016 01:00:55,10/04/2016 01:00:55
307,"000661","110016",6,F,471,50,10/04/2016 01:00:55,10/04/2016 01:00:55
308,"000989","100048",16,F,283,65,10/04/2016 01:00:55,10/04/2016 01:00:55
309,"001185","100190",13,F,1812,20,10/04/2016 01:00:55,10/04/2016 01:00:55
310,"001520","140071",4,F,533,98,10/04/2016 01:00:55,10/04/2016 01:00:55
311,"000510","100081",1,F,44,74,10/04/2016 01:00:55,10/04/2016 01:00:55
312,"000441","140082",1,F,1471,125,10/04/2016 01:00:55,10/04/2016 01:00:55
313,"000441","140081",1,F,1452,125,10/04/2016 01:00:55,10/04/2016 01:00:55
314,"000441","110072",2,F,771,125,10/04/2016 01:00:55,10/04/2016 01:00:55
315,"000441","140076",1,F,524,125,10/04/2016 01:00:55,10/04/2016 01:00:55
316,"000441","140074",1,F,521,125,10/04/2016 01:00:55,10/04/2016 01:00:55
317,"000441","100201",12,F,1754,125,10/04/2016 01:00:55,10/04/2016 01:00:55
318,"000241","140051",1,F,526,115,10/04/2016 01:00:55,10/04/2016 01:00:55
319,"000358","140051",2,F,526,23,10/04/2016 01:00:55,10/04/2016 01:00:55
320,"000441","140051",4,F,526,125,10/04/2016 01:00:55,10/04/2016 01:00:55
321,"000398","140051",6,F,526,119,10/04/2016 01:00:55,10/04/2016 01:00:55
322,"000285","140051",7,F,526,88,10/04/2016 01:00:55,10/04/2016 01:00:55
323,"000589","140051",9,F,526,46,10/04/2016 01:00:55,10/04/2016 01:00:55
324,"000623","140051",13,F,526,49,10/04/2016 01:00:55,10/04/2016 01:00:55
325,"001264","140051",14,F,526,109,10/04/2016 01:00:55,10/04/2016 01:00:55
326,"001013","100090",2,F,49,21,10/04/2016 01:00:55,10/04/2016 01:00:55
327,"000510","100090",6,F,49,74,10/04/2016 01:00:55,10/04/2016 01:00:55
328,"000661","100090",7,F,49,50,10/04/2016 01:00:55,10/04/2016 01:00:55
329,"000236","100090",10,F,49,124,10/04/2016 01:00:55,10/04/2016 01:00:55
330,"000175","100090",15,F,49,53,10/04/2016 01:00:55,10/04/2016 01:00:55
331,"001013","100162",4,F,51,21,10/04/2016 01:00:55,10/04/2016 01:00:55
332,"000510","100162",7,F,51,74,10/04/2016 01:00:55,10/04/2016 01:00:55
333,"000236","100162",9,F,51,124,10/04/2016 01:00:55,10/04/2016 01:00:55
334,"000175","100162",11,F,51,53,10/04/2016 01:00:55,10/04/2016 01:00:55
335,"000547","100047",1,F,236,16,10/04/2016 01:00:55,10/04/2016 01:00:55
336,"000661","100047",2,F,236,50,10/04/2016 01:00:55,10/04/2016 01:00:55
337,"000547","100206",1,F,844,16,10/04/2016 01:00:55,10/04/2016 01:00:55
338,"000661","100206",6,F,844,50,10/04/2016 01:00:55,10/04/2016 01:00:55
339,"000474","100207",1,F,1253,56,10/04/2016 01:00:55,10/04/2016 01:00:55
340,"000236","100207",2,F,1253,124,10/04/2016 01:00:55,10/04/2016 01:00:55
341,"000761","100207",3,F,1253,29,10/04/2016 01:00:55,10/04/2016 01:00:55
342,"001387","100207",8,F,1253,113,10/04/2016 01:00:55,10/04/2016 01:00:55
343,"000483","100183",2,F,1705,39,10/04/2016 01:00:55,10/04/2016 01:00:55
344,"000372","100193",7,F,293,102,10/04/2016 01:00:55,10/04/2016 01:00:55
345,"000195","100184",11,F,271,36,10/04/2016 01:00:55,10/04/2016 01:00:55
346,"000548","100068",6,F,780,63,10/04/2016 01:00:55,10/04/2016 01:00:55
347,"000285","140079",2,F,544,88,10/04/2016 01:00:55,10/04/2016 01:00:55
348,"000510","100211",1,F,43,74,10/04/2016 01:00:55,10/04/2016 01:00:55
349,"000285","140085",1,F,531,88,10/04/2016 01:00:55,10/04/2016 01:00:55
350,"000590","100167",9,F,1832,48,10/04/2016 01:00:55,10/04/2016 01:00:55
351,"000285","100199",8,F,1469,88,10/04/2016 01:00:55,10/04/2016 01:00:55
352,"001520","140058",1,F,546,98,10/04/2016 01:00:55,10/04/2016 01:00:55
353,"000547","100201",16,F,1754,16,10/04/2016 01:00:55,10/04/2016 01:00:55
354,"000474","132053",8,F,1254,56,10/04/2016 01:00:55,10/04/2016 01:00:55
355,"001305","110064",3,F,152,6,10/04/2016 01:00:55,10/04/2016 01:00:55
356,"000193","100048",17,F,283,73,10/04/2016 01:00:55,10/04/2016 01:00:55
357,"000193","110060",8,F,962,73,10/04/2016 01:00:55,10/04/2016 01:00:55
358,"000989","100189",5,F,306,65,10/04/2016 01:00:55,10/04/2016 01:00:55
359,"001145","120006",6,F,346,5,10/04/2016 01:00:55,10/04/2016 01:00:55
360,"001145","120008",6,F,1101,5,10/04/2016 01:00:55,10/04/2016 01:00:55
361,"001523","100206",12,F,844,22,10/04/2016 01:00:55,10/04/2016 01:00:55
362,"001523","100047",10,F,236,22,10/04/2016 01:00:55,10/04/2016 01:00:55
363,"001523","100181",2,F,1208,22,10/04/2016 01:00:55,10/04/2016 01:00:55
364,"000986","140072",3,F,541,123,10/04/2016 01:00:55,10/04/2016 01:00:55
365,"000661","100162",12,F,51,50,10/04/2016 01:00:55,10/04/2016 01:00:55
366,"001419","100185",12,F,288,132,10/04/2016 01:00:55,10/04/2016 01:00:55
367,"001419","100184",10,F,271,132,10/04/2016 01:00:55,10/04/2016 01:00:55
368,"001419","110070",9,F,289,132,10/04/2016 01:00:55,10/04/2016 01:00:55
369,"001419","100186",5,F,307,132,10/04/2016 01:00:55,10/04/2016 01:00:55
370,"001419","110071",8,F,963,132,10/04/2016 01:00:55,10/04/2016 01:00:55
371,"001419","110069",17,F,281,132,10/04/2016 01:00:55,10/04/2016 01:00:55
372,"001045","100195",4,F,142,120,10/04/2016 01:00:55,10/04/2016 01:00:55
373,"001045","100196",1,F,264,120,10/04/2016 01:00:55,10/04/2016 01:00:55
374,"001045","100190",5,F,1812,120,10/04/2016 01:00:55,10/04/2016 01:00:55
375,"001045","100188",4,F,279,120,10/04/2016 01:00:55,10/04/2016 01:00:55
376,"001045","110063",2,F,139,120,10/04/2016 01:00:55,10/04/2016 01:00:55
377,"001045","110073",3,F,136,120,10/04/2016 01:00:55,10/04/2016 01:00:55
378,"001045","110074",9,F,1451,120,10/04/2016 01:00:55,10/04/2016 01:00:55
379,"001045","100201",14,F,1754,120,10/04/2016 01:00:55,10/04/2016 01:00:55
380,"001745","110069",18,F,281,66,10/04/2016 01:00:55,10/04/2016 01:00:55
381,"001520","100160",14,F,1238,98,10/04/2016 01:00:55,10/04/2016 01:00:55
382,"000548","120008",7,F,1101,63,10/04/2016 01:00:55,10/04/2016 01:00:55
383,"000620","100162",3,F,51,82,10/04/2016 01:00:55,10/04/2016 01:00:55
384,"000620","100206",3,F,844,82,10/04/2016 01:00:55,10/04/2016 01:00:55
385,"000620","100047",6,F,236,82,10/04/2016 01:00:55,10/04/2016 01:00:55
386,"000620","100159",7,F,1094,82,10/04/2016 01:00:55,10/04/2016 01:00:55
387,"000620","100090",12,F,49,82,10/04/2016 01:00:55,10/04/2016 01:00:55
388,"001789","120006",8,F,346,41,10/04/2016 01:00:55,10/04/2016 01:00:55
389,"001789","120009",7,F,363,41,10/04/2016 01:00:55,10/04/2016 01:00:55
390,"001789","120008",8,F,1101,41,10/04/2016 01:00:55,10/04/2016 01:00:55
391,"001789","120003",5,F,376,41,10/04/2016 01:00:55,10/04/2016 01:00:55
392,"001419","110060",9,F,962,132,10/04/2016 01:00:55,10/04/2016 01:00:55
393,"000285","140036",7,F,614,88,10/04/2016 01:00:55,10/04/2016 01:00:55
394,"000551","100160",4,F,1238,71,10/04/2016 01:00:55,10/04/2016 01:00:55
395,"000551","140041",5,F,1354,71,10/04/2016 01:00:55,10/04/2016 01:00:55
396,"000551","140051",5,F,526,71,10/04/2016 01:00:55,10/04/2016 01:00:55
397,"000551","140072",2,F,541,71,10/04/2016 01:00:55,10/04/2016 01:00:55
398,"000551","140036",1,F,614,71,10/04/2016 01:00:55,10/04/2016 01:00:55
399,"000551","140050",2,F,1957,71,10/04/2016 01:00:55,10/04/2016 01:00:55
400,"000551","140049",2,F,1699,71,10/04/2016 01:00:55,10/04/2016 01:00:55
401,"000551","100018",1,F,1963,71,10/04/2016 01:00:55,10/04/2016 01:00:55
402,"000551","140020",1,F,536,71,10/04/2016 01:00:55,10/04/2016 01:00:55
403,"000551","140037",1,F,653,71,10/04/2016 01:00:55,10/04/2016 01:00:55
404,"000551","100016",2,F,1958,71,10/04/2016 01:00:55,10/04/2016 01:00:55
405,"001085","100207",7,F,1253,31,10/04/2016 01:00:55,10/04/2016 01:00:55
406,"001085","110075",5,F,1752,31,10/04/2016 01:00:55,10/04/2016 01:00:55
407,"001085","250001",2,F,1339,31,10/04/2016 01:00:55,10/04/2016 01:00:55
408,"000549","100160",2,F,1238,92,10/04/2016 01:00:55,10/04/2016 01:00:55
409,"000549","140050",1,F,1957,92,10/04/2016 01:00:55,10/04/2016 01:00:55
410,"000549","140079",3,F,544,92,10/04/2016 01:00:55,10/04/2016 01:00:55
411,"000549","140003",1,F,535,92,10/04/2016 01:00:55,10/04/2016 01:00:55
412,"000549","140043",1,F,1359,92,10/04/2016 01:00:55,10/04/2016 01:00:55
413,"000549","100176",3,F,231,92,10/04/2016 01:00:55,10/04/2016 01:00:55
414,"000549","140081",3,F,1452,92,10/04/2016 01:00:55,10/04/2016 01:00:55
415,"000549","140082",2,F,1471,92,10/04/2016 01:00:55,10/04/2016 01:00:55
