id,cdocente,ccurso,prioridad,sw_cambio,curso_id,user_id,created_at,updated_at
309,"001185","100190",13,F,1812,20,08/10/2016 12:19:49,08/10/2016 12:19:49
310,"001520","140071",4,F,533,98,08/10/2016 12:19:49,08/10/2016 12:19:49
311,"000510","100081",1,F,44,74,08/10/2016 12:19:49,08/10/2016 12:19:49
312,"000441","140082",1,F,1471,125,08/10/2016 12:19:49,08/10/2016 12:19:49
313,"000441","140081",1,F,1452,125,08/10/2016 12:19:49,08/10/2016 12:19:49
314,"000441","110072",2,F,771,125,08/10/2016 12:19:49,08/10/2016 12:19:49
315,"000441","140076",1,F,524,125,08/10/2016 12:19:49,08/10/2016 12:19:49
316,"000441","140074",1,F,521,125,08/10/2016 12:19:49,08/10/2016 12:19:49
317,"000441","100201",12,F,1754,125,08/10/2016 12:19:49,08/10/2016 12:19:49
318,"000241","140051",1,F,526,115,08/10/2016 12:19:49,08/10/2016 12:19:49
319,"000358","140051",2,F,526,23,08/10/2016 12:19:49,08/10/2016 12:19:49
320,"000441","140051",4,F,526,125,08/10/2016 12:19:49,08/10/2016 12:19:49
321,"000398","140051",6,F,526,119,08/10/2016 12:19:49,08/10/2016 12:19:49
322,"000285","140051",7,F,526,88,08/10/2016 12:19:49,08/10/2016 12:19:49
323,"000589","140051",9,F,526,46,08/10/2016 12:19:49,08/10/2016 12:19:49
324,"000623","140051",13,F,526,49,08/10/2016 12:19:49,08/10/2016 12:19:49
325,"001264","140051",14,F,526,109,08/10/2016 12:19:49,08/10/2016 12:19:49
326,"001013","100090",2,F,49,21,08/10/2016 12:19:49,08/10/2016 12:19:49
327,"000510","100090",6,F,49,74,08/10/2016 12:19:49,08/10/2016 12:19:49
328,"000661","100090",7,F,49,50,08/10/2016 12:19:49,08/10/2016 12:19:49
329,"000236","100090",10,F,49,124,08/10/2016 12:19:49,08/10/2016 12:19:49
330,"000175","100090",15,F,49,53,08/10/2016 12:19:49,08/10/2016 12:19:49
331,"001013","100162",4,F,51,21,08/10/2016 12:19:49,08/10/2016 12:19:49
332,"000510","100162",7,F,51,74,08/10/2016 12:19:49,08/10/2016 12:19:49
333,"000236","100162",9,F,51,124,08/10/2016 12:19:49,08/10/2016 12:19:49
334,"000175","100162",11,F,51,53,08/10/2016 12:19:49,08/10/2016 12:19:49
335,"000547","100047",1,F,236,16,08/10/2016 12:19:49,08/10/2016 12:19:49
336,"000661","100047",2,F,236,50,08/10/2016 12:19:49,08/10/2016 12:19:49
337,"000547","100206",1,F,844,16,08/10/2016 12:19:49,08/10/2016 12:19:49
338,"000661","100206",6,F,844,50,08/10/2016 12:19:49,08/10/2016 12:19:49
339,"000474","100207",1,F,1253,56,08/10/2016 12:19:49,08/10/2016 12:19:49
340,"000236","100207",2,F,1253,124,08/10/2016 12:19:49,08/10/2016 12:19:49
341,"000761","100207",3,F,1253,29,08/10/2016 12:19:49,08/10/2016 12:19:49
342,"001387","100207",8,F,1253,113,08/10/2016 12:19:49,08/10/2016 12:19:49
343,"000483","100183",2,F,1705,39,08/10/2016 12:19:49,08/10/2016 12:19:49
344,"000372","100193",7,F,293,102,08/10/2016 12:19:49,08/10/2016 12:19:49
345,"000195","100184",11,F,271,36,08/10/2016 12:19:49,08/10/2016 12:19:49
346,"000548","100068",6,F,780,63,08/10/2016 12:19:49,08/10/2016 12:19:49
347,"000285","140079",2,F,544,88,08/10/2016 12:19:49,08/10/2016 12:19:49
348,"000510","100211",1,F,43,74,08/10/2016 12:19:49,08/10/2016 12:19:49
349,"000285","140085",1,F,531,88,08/10/2016 12:19:49,08/10/2016 12:19:49
350,"000590","100167",9,F,1832,48,08/10/2016 12:19:49,08/10/2016 12:19:49
351,"000285","100199",8,F,1469,88,08/10/2016 12:19:49,08/10/2016 12:19:49
352,"001520","140058",1,F,546,98,08/10/2016 12:19:49,08/10/2016 12:19:49
353,"000547","100201",16,F,1754,16,08/10/2016 12:19:49,08/10/2016 12:19:49
354,"000474","132053",8,F,1254,56,08/10/2016 12:19:49,08/10/2016 12:19:49
355,"001305","110064",3,F,152,6,08/10/2016 12:19:49,08/10/2016 12:19:49
356,"000193","100048",17,F,283,73,08/10/2016 12:19:49,08/10/2016 12:19:49
357,"000193","110060",8,F,962,73,08/10/2016 12:19:49,08/10/2016 12:19:49
358,"000989","100189",5,F,306,65,08/10/2016 12:19:49,08/10/2016 12:19:49
359,"001145","120006",6,F,346,5,08/10/2016 12:19:49,08/10/2016 12:19:49
360,"001145","120008",6,F,1101,5,08/10/2016 12:19:49,08/10/2016 12:19:49
361,"001523","100206",12,F,844,22,08/10/2016 12:19:49,08/10/2016 12:19:49
362,"001523","100047",10,F,236,22,08/10/2016 12:19:49,08/10/2016 12:19:49
363,"001523","100181",2,F,1208,22,08/10/2016 12:19:49,08/10/2016 12:19:49
364,"000986","140072",3,F,541,123,08/10/2016 12:19:49,08/10/2016 12:19:49
365,"000661","100162",12,F,51,50,08/10/2016 12:19:49,08/10/2016 12:19:49
366,"001419","100185",12,F,288,132,08/10/2016 12:19:49,08/10/2016 12:19:49
367,"001419","100184",10,F,271,132,08/10/2016 12:19:49,08/10/2016 12:19:49
368,"001419","110070",9,F,289,132,08/10/2016 12:19:49,08/10/2016 12:19:49
369,"001419","100186",5,F,307,132,08/10/2016 12:19:49,08/10/2016 12:19:49
370,"001419","110071",8,F,963,132,08/10/2016 12:19:49,08/10/2016 12:19:49
371,"001419","110069",17,F,281,132,08/10/2016 12:19:49,08/10/2016 12:19:49
372,"001045","100195",4,F,142,120,08/10/2016 12:19:49,08/10/2016 12:19:49
373,"001045","100196",1,F,264,120,08/10/2016 12:19:49,08/10/2016 12:19:49
374,"001045","100190",5,F,1812,120,08/10/2016 12:19:49,08/10/2016 12:19:49
375,"001045","100188",4,F,279,120,08/10/2016 12:19:49,08/10/2016 12:19:49
376,"001045","110063",2,F,139,120,08/10/2016 12:19:49,08/10/2016 12:19:49
377,"001045","110073",3,F,136,120,08/10/2016 12:19:49,08/10/2016 12:19:49
378,"001045","110074",9,F,1451,120,08/10/2016 12:19:49,08/10/2016 12:19:49
379,"001045","100201",14,F,1754,120,08/10/2016 12:19:49,08/10/2016 12:19:49
380,"001745","110069",18,F,281,66,08/10/2016 12:19:49,08/10/2016 12:19:49
381,"001520","100160",14,F,1238,98,08/10/2016 12:19:49,08/10/2016 12:19:49
382,"000548","120008",7,F,1101,63,08/10/2016 12:19:49,08/10/2016 12:19:49
383,"000620","100162",3,F,51,82,08/10/2016 12:19:49,08/10/2016 12:19:49
384,"000620","100206",3,F,844,82,08/10/2016 12:19:49,08/10/2016 12:19:49
385,"000620","100047",6,F,236,82,08/10/2016 12:19:49,08/10/2016 12:19:49
386,"000620","100159",7,F,1094,82,08/10/2016 12:19:49,08/10/2016 12:19:49
387,"000620","100090",12,F,49,82,08/10/2016 12:19:49,08/10/2016 12:19:49
388,"001789","120006",8,F,346,41,08/10/2016 12:19:49,08/10/2016 12:19:49
389,"001789","120009",7,F,363,41,08/10/2016 12:19:49,08/10/2016 12:19:49
390,"001789","120008",8,F,1101,41,08/10/2016 12:19:49,08/10/2016 12:19:49
391,"001789","120003",5,F,376,41,08/10/2016 12:19:49,08/10/2016 12:19:49
392,"001419","110060",9,F,962,132,08/10/2016 12:19:49,08/10/2016 12:19:49
393,"000285","140036",7,F,614,88,08/10/2016 12:19:49,08/10/2016 12:19:49
394,"000551","100160",4,F,1238,71,08/10/2016 12:19:49,08/10/2016 12:19:49
395,"000551","140041",5,F,1354,71,08/10/2016 12:19:49,08/10/2016 12:19:49
396,"000551","140051",5,F,526,71,08/10/2016 12:19:49,08/10/2016 12:19:49
397,"000551","140072",2,F,541,71,08/10/2016 12:19:49,08/10/2016 12:19:49
398,"000551","140036",1,F,614,71,08/10/2016 12:19:49,08/10/2016 12:19:49
399,"000551","140050",2,F,1957,71,08/10/2016 12:19:49,08/10/2016 12:19:49
400,"000551","140049",2,F,1699,71,08/10/2016 12:19:49,08/10/2016 12:19:49
401,"000551","100018",1,F,1963,71,08/10/2016 12:19:49,08/10/2016 12:19:49
402,"000551","140020",1,F,536,71,08/10/2016 12:19:49,08/10/2016 12:19:49
403,"000551","140037",1,F,653,71,08/10/2016 12:19:49,08/10/2016 12:19:49
404,"000551","100016",2,F,1958,71,08/10/2016 12:19:49,08/10/2016 12:19:49
405,"001085","100207",7,F,1253,31,08/10/2016 12:19:49,08/10/2016 12:19:49
406,"001085","110075",5,F,1752,31,08/10/2016 12:19:49,08/10/2016 12:19:49
407,"001085","250001",2,F,1339,31,08/10/2016 12:19:49,08/10/2016 12:19:49
408,"000549","100160",2,F,1238,92,08/10/2016 12:19:49,08/10/2016 12:19:49
409,"000549","140050",1,F,1957,92,08/10/2016 12:19:49,08/10/2016 12:19:49
410,"000549","140079",3,F,544,92,08/10/2016 12:19:49,08/10/2016 12:19:49
411,"000549","140003",1,F,535,92,08/10/2016 12:19:49,08/10/2016 12:19:49
412,"000549","140043",1,F,1359,92,08/10/2016 12:19:49,08/10/2016 12:19:49
413,"000549","100176",3,F,231,92,08/10/2016 12:19:49,08/10/2016 12:19:49
414,"000549","140081",3,F,1452,92,08/10/2016 12:19:49,08/10/2016 12:19:49
415,"000549","140082",2,F,1471,92,08/10/2016 12:19:49,08/10/2016 12:19:49
416,"000549","140078",4,F,1606,92,08/10/2016 12:19:49,08/10/2016 12:19:49
417,"000549","120018",1,F,198,92,08/10/2016 12:19:49,08/10/2016 12:19:49
418,"000549","100065",1,F,52,92,08/10/2016 12:19:49,08/10/2016 12:19:49
419,"000549","140036",4,F,614,92,08/10/2016 12:19:49,08/10/2016 12:19:49
420,"000549","140049",3,F,1699,92,08/10/2016 12:19:49,08/10/2016 12:19:49
421,"000549","100199",5,F,1469,92,08/10/2016 12:19:49,08/10/2016 12:19:49
422,"000549","100201",6,F,1754,92,08/10/2016 12:19:49,08/10/2016 12:19:49
423,"000549","140071",3,F,533,92,08/10/2016 12:19:49,08/10/2016 12:19:49
424,"001520","140006",3,F,1233,98,08/10/2016 12:19:49,08/10/2016 12:19:49
425,"000549","100016",3,F,1958,92,08/10/2016 12:19:49,08/10/2016 12:19:49
426,"000474","100134",1,F,1257,56,08/10/2016 12:19:49,08/10/2016 12:19:49
427,"000474","100209",1,F,1258,56,08/10/2016 12:19:49,08/10/2016 12:19:49
428,"000152","140066",1,F,1825,8,08/10/2016 12:19:49,08/10/2016 12:19:49
429,"000244","140066",2,F,1825,108,08/10/2016 12:19:49,08/10/2016 12:19:49
430,"001045","140066",3,F,1825,120,08/10/2016 12:19:49,08/10/2016 12:19:49
431,"000244","140066",4,F,1825,108,08/10/2016 12:19:49,08/10/2016 12:19:49
432,"000372","140066",5,F,1825,102,08/10/2016 12:19:49,08/10/2016 12:19:49
433,"000958","140066",7,F,1825,85,08/10/2016 12:19:49,08/10/2016 12:19:49
434,"000772","140066",9,F,1825,93,08/10/2016 12:19:49,08/10/2016 12:19:49
435,"000743","140066",10,F,1825,19,08/10/2016 12:19:49,08/10/2016 12:19:49
436,"000989","140066",11,F,1825,65,08/10/2016 12:19:49,08/10/2016 12:19:49
437,"001419","140066",12,F,1825,132,08/10/2016 12:19:49,08/10/2016 12:19:49
438,"000500","140066",13,F,1825,103,08/10/2016 12:19:49,08/10/2016 12:19:49
439,"001173","140066",14,F,1825,68,08/10/2016 12:19:49,08/10/2016 12:19:49
440,"001262","140066",15,F,1825,110,08/10/2016 12:19:49,08/10/2016 12:19:49
441,"000201","110067",1,F,1127,106,08/10/2016 12:19:49,08/10/2016 12:19:49
442,"000661","100200",6,F,1602,50,08/10/2016 12:19:49,08/10/2016 12:19:49
443,"001456","100068",7,F,780,72,08/10/2016 12:19:49,08/10/2016 12:19:49
444,"000241","100198",9,F,1450,115,08/10/2016 12:19:49,08/10/2016 12:19:49
445,"000241","140070",1,F,1236,115,08/10/2016 12:19:49,08/10/2016 12:19:49
446,"000623","140070",2,F,1236,49,08/10/2016 12:19:49,08/10/2016 12:19:49
447,"001268","140070",4,F,1236,44,08/10/2016 12:19:49,08/10/2016 12:19:49
448,"000622","140068",1,F,637,78,08/10/2016 12:19:49,08/10/2016 12:19:49
449,"000420","140068",2,F,637,27,08/10/2016 12:19:49,08/10/2016 12:19:49
450,"001268","140068",3,F,637,44,08/10/2016 12:19:49,08/10/2016 12:19:49
451,"001752","100047",12,F,236,11,08/10/2016 12:19:49,08/10/2016 12:19:49
452,"000623","110047",2,F,310,49,08/10/2016 12:19:49,08/10/2016 12:19:49
453,"000958","110047",3,F,310,85,08/10/2016 12:19:49,08/10/2016 12:19:49
454,"000244","110047",4,F,310,108,08/10/2016 12:19:49,08/10/2016 12:19:49
455,"000590","110047",5,F,310,48,08/10/2016 12:19:49,08/10/2016 12:19:49
456,"000509","110047",7,F,310,77,08/10/2016 12:19:49,08/10/2016 12:19:49
457,"000743","110047",9,F,310,19,08/10/2016 12:19:49,08/10/2016 12:19:49
458,"000731","110047",11,F,310,1,08/10/2016 12:19:49,08/10/2016 12:19:49
459,"001746","100184",15,F,271,55,08/10/2016 12:19:49,08/10/2016 12:19:49
460,"001746","100048",19,F,283,55,08/10/2016 12:19:49,08/10/2016 12:19:49
461,"001746","110047",16,F,310,55,08/10/2016 12:19:49,08/10/2016 12:19:49
462,"000441","110075",6,F,1752,125,08/10/2016 12:19:49,08/10/2016 12:19:49
463,"000195","110074",13,F,1451,36,08/10/2016 12:19:49,08/10/2016 12:19:49
464,"001745","110074",14,F,1451,66,08/10/2016 12:19:49,08/10/2016 12:19:49
465,"001746","100189",6,F,306,55,08/10/2016 12:19:49,08/10/2016 12:19:49
466,"001763","160011",3,F,622,42,08/10/2016 12:19:49,08/10/2016 12:19:49
467,"000500","110075",7,F,1752,103,08/10/2016 12:19:49,08/10/2016 12:19:49
468,"001751","100159",15,F,1094,107,08/10/2016 12:19:49,08/10/2016 12:19:49
469,"001746","100185",15,F,288,55,08/10/2016 12:19:49,08/10/2016 12:19:49
470,"000767","100200",7,F,1602,130,08/10/2016 12:19:49,08/10/2016 12:19:49
471,"000767","100090",16,F,49,130,08/10/2016 12:19:49,08/10/2016 12:19:49
472,"001676","100049",5,F,1120,121,08/10/2016 12:19:49,08/10/2016 12:19:49
473,"001008","100188",11,F,279,95,08/10/2016 12:19:49,08/10/2016 12:19:49
474,"001008","100048",21,F,283,95,08/10/2016 12:19:49,08/10/2016 12:19:49
475,"001523","100204",3,F,849,22,08/10/2016 12:19:49,08/10/2016 12:19:49
476,"000620","100204",5,F,849,82,08/10/2016 12:19:49,08/10/2016 12:19:49
477,"001745","100184",16,F,271,66,08/10/2016 12:19:49,08/10/2016 12:19:49
478,"001746","140066",16,F,1825,55,08/10/2016 12:19:49,08/10/2016 12:19:49
479,"001908","110069",19,F,281,37,08/10/2016 12:19:49,08/10/2016 12:19:49
480,"001907","100206",13,F,844,38,08/10/2016 12:19:49,08/10/2016 12:19:49
481,"001907","100047",13,F,236,38,08/10/2016 12:19:49,08/10/2016 12:19:49
482,"001907","100183",4,F,1705,38,08/10/2016 12:19:49,08/10/2016 12:19:49
483,"001433","100207",9,F,1253,100,08/10/2016 12:19:49,08/10/2016 12:19:49
484,"001433","100164",3,F,1106,100,08/10/2016 12:19:49,08/10/2016 12:19:49
485,"001433","100174",6,F,1262,100,08/10/2016 12:19:49,08/10/2016 12:19:49
486,"001751","100068",8,F,780,107,08/10/2016 12:19:49,08/10/2016 12:19:49
487,"001456","140051",16,F,526,72,08/10/2016 12:19:49,08/10/2016 12:19:49
488,"000645","100048",13,F,283,131,08/10/2016 12:19:49,08/10/2016 12:19:49
489,"000645","140067",2,F,39,131,08/10/2016 12:19:49,08/10/2016 12:19:49
490,"000645","100194",6,F,75,131,08/10/2016 12:19:49,08/10/2016 12:19:49
491,"000645","110053",1,F,717,131,08/10/2016 12:19:49,08/10/2016 12:19:49
492,"000645","110072",3,F,771,131,08/10/2016 12:19:49,08/10/2016 12:19:49
493,"000645","110047",12,F,310,131,08/10/2016 12:19:49,08/10/2016 12:19:49
494,"000645","100199",7,F,1469,131,08/10/2016 12:19:49,08/10/2016 12:19:49
495,"000728","100166",1,F,1700,34,08/10/2016 12:19:49,08/10/2016 12:19:49
496,"000728","100170",5,F,831,34,08/10/2016 12:19:49,08/10/2016 12:19:49
497,"000728","100199",4,F,1469,34,08/10/2016 12:19:49,08/10/2016 12:19:49
498,"000728","100206",4,F,844,34,08/10/2016 12:19:49,08/10/2016 12:19:49
499,"000728","100047",3,F,236,34,08/10/2016 12:19:49,08/10/2016 12:19:49
500,"000728","100167",10,F,1832,34,08/10/2016 12:19:49,08/10/2016 12:19:49
501,"000728","100162",8,F,51,34,08/10/2016 12:19:49,08/10/2016 12:19:49
502,"000728","100202",1,F,810,34,08/10/2016 12:19:49,08/10/2016 12:19:49
503,"000728","110016",4,F,471,34,08/10/2016 12:19:49,08/10/2016 12:19:49
504,"000728","100200",2,F,1602,34,08/10/2016 12:19:49,08/10/2016 12:19:49
505,"000728","100198",3,F,1450,34,08/10/2016 12:19:49,08/10/2016 12:19:49
506,"000728","110075",4,F,1752,34,08/10/2016 12:19:49,08/10/2016 12:19:49
507,"000728","100090",9,F,49,34,08/10/2016 12:19:49,08/10/2016 12:19:49
508,"000728","100163",5,F,29,34,08/10/2016 12:19:49,08/10/2016 12:19:49
509,"000728","100201",19,F,1754,34,08/10/2016 12:19:49,08/10/2016 12:19:49
510,"000508","100170",6,F,831,14,08/10/2016 12:19:49,08/10/2016 12:19:49
511,"000508","100159",2,F,1094,14,08/10/2016 12:19:49,08/10/2016 12:19:49
512,"000508","100167",11,F,1832,14,08/10/2016 12:19:49,08/10/2016 12:19:49
513,"000810","110053",4,F,717,122,08/10/2016 12:19:49,08/10/2016 12:19:49
514,"000810","100182",3,F,1310,122,08/10/2016 12:19:49,08/10/2016 12:19:49
515,"000810","140067",5,F,39,122,08/10/2016 12:19:49,08/10/2016 12:19:49
516,"000810","140064",4,F,1277,122,08/10/2016 12:19:49,08/10/2016 12:19:49
517,"000810","110072",8,F,771,122,08/10/2016 12:19:49,08/10/2016 12:19:49
518,"000810","100202",5,F,810,122,08/10/2016 12:19:49,08/10/2016 12:19:49
519,"000810","110075",3,F,1752,122,08/10/2016 12:19:49,08/10/2016 12:19:49
520,"000810","100201",4,F,1754,122,08/10/2016 12:19:49,08/10/2016 12:19:49
521,"000810","100194",9,F,75,122,08/10/2016 12:19:49,08/10/2016 12:19:49
522,"000810","100198",8,F,1450,122,08/10/2016 12:19:49,08/10/2016 12:19:49
523,"001030","100159",6,F,1094,62,08/10/2016 12:19:49,08/10/2016 12:19:49
524,"001030","100090",4,F,49,62,08/10/2016 12:19:49,08/10/2016 12:19:49
525,"001030","100199",9,F,1469,62,08/10/2016 12:19:49,08/10/2016 12:19:49
526,"001030","100206",7,F,844,62,08/10/2016 12:19:49,08/10/2016 12:19:49
527,"001030","100207",4,F,1253,62,08/10/2016 12:19:49,08/10/2016 12:19:49
528,"001030","132053",5,F,1254,62,08/10/2016 12:19:49,08/10/2016 12:19:49
529,"001030","100162",6,F,51,62,08/10/2016 12:19:49,08/10/2016 12:19:49
530,"001030","100070",4,F,836,62,08/10/2016 12:19:49,08/10/2016 12:19:49
531,"001030","100173",1,F,683,62,08/10/2016 12:19:49,08/10/2016 12:19:49
532,"001030","100168",9,F,469,62,08/10/2016 12:19:49,08/10/2016 12:19:49
533,"001030","100047",7,F,236,62,08/10/2016 12:19:49,08/10/2016 12:19:49
534,"001030","100201",17,F,1754,62,08/10/2016 12:19:49,08/10/2016 12:19:49
535,"000812","110019",3,F,232,61,08/10/2016 12:19:49,08/10/2016 12:19:49
536,"000812","100174",1,F,1262,61,08/10/2016 12:19:49,08/10/2016 12:19:49
537,"001425","240001",13,F,88,30,08/10/2016 12:19:49,08/10/2016 12:19:49
538,"001425","240006",13,F,1282,30,08/10/2016 12:19:49,08/10/2016 12:19:49
539,"000242","110053",3,F,717,111,08/10/2016 12:19:49,08/10/2016 12:19:49
540,"000242","100194",1,F,75,111,08/10/2016 12:19:49,08/10/2016 12:19:49
541,"000242","140064",12,F,1277,111,08/10/2016 12:19:49,08/10/2016 12:19:49
542,"000242","100171",2,F,157,111,08/10/2016 12:19:49,08/10/2016 12:19:49
543,"000242","140067",1,F,39,111,08/10/2016 12:19:49,08/10/2016 12:19:49
544,"000242","100198",1,F,1450,111,08/10/2016 12:19:49,08/10/2016 12:19:49
545,"000242","100199",6,F,1469,111,08/10/2016 12:19:49,08/10/2016 12:19:49
546,"000841","110016",7,F,471,58,08/10/2016 12:19:49,08/10/2016 12:19:49
547,"000841","100168",10,F,469,58,08/10/2016 12:19:49,08/10/2016 12:19:49
548,"000841","100200",3,F,1602,58,08/10/2016 12:19:49,08/10/2016 12:19:49
549,"000841","132053",3,F,1254,58,08/10/2016 12:19:49,08/10/2016 12:19:49
550,"000841","100162",2,F,51,58,08/10/2016 12:19:49,08/10/2016 12:19:49
551,"000841","100090",5,F,49,58,08/10/2016 12:19:49,08/10/2016 12:19:49
552,"000841","100159",4,F,1094,58,08/10/2016 12:19:49,08/10/2016 12:19:49
553,"000841","140067",8,F,39,58,08/10/2016 12:19:49,08/10/2016 12:19:49
554,"000841","100202",4,F,810,58,08/10/2016 12:19:49,08/10/2016 12:19:49
555,"000841","100101",1,F,866,58,08/10/2016 12:19:49,08/10/2016 12:19:49
556,"000841","100201",7,F,1754,58,08/10/2016 12:19:49,08/10/2016 12:19:49
557,"000841","100070",3,F,836,58,08/10/2016 12:19:49,08/10/2016 12:19:49
558,"000841","100198",5,F,1450,58,08/10/2016 12:19:49,08/10/2016 12:19:49
559,"000841","100047",9,F,236,58,08/10/2016 12:19:49,08/10/2016 12:19:49
560,"000841","100207",10,F,1253,58,08/10/2016 12:19:49,08/10/2016 12:19:49
561,"001916","140074",4,F,521,105,08/10/2016 12:19:49,08/10/2016 12:19:49
562,"001916","140076",5,F,524,105,08/10/2016 12:19:49,08/10/2016 12:19:49
563,"001916","140070",7,F,1236,105,08/10/2016 12:19:49,08/10/2016 12:19:49
564,"001916","140041",6,F,1354,105,08/10/2016 12:19:49,08/10/2016 12:19:49
565,"000449","140068",5,F,637,97,08/10/2016 12:19:49,08/10/2016 12:19:49
566,"000449","140041",3,F,1354,97,08/10/2016 12:19:49,08/10/2016 12:19:49
567,"000449","140074",3,F,521,97,08/10/2016 12:19:49,08/10/2016 12:19:49
568,"000449","140051",15,F,526,97,08/10/2016 12:19:49,08/10/2016 12:19:49
569,"001305","100188",1,F,279,6,08/10/2016 12:19:49,08/10/2016 12:19:49
570,"000195","100037",3,F,666,36,08/10/2016 12:19:49,08/10/2016 12:19:49
571,"000236","100159",18,F,1094,124,08/10/2016 12:19:49,08/10/2016 12:19:49
572,"000449","140076",6,F,524,97,08/10/2016 12:19:49,08/10/2016 12:19:49
573,"000743","110063",5,F,139,19,08/10/2016 12:19:49,08/10/2016 12:19:49
574,"001085","100174",7,F,1262,31,08/10/2016 12:19:49,08/10/2016 12:19:49
575,"001745","100048",22,F,283,66,08/10/2016 12:19:49,08/10/2016 12:19:49
576,"000449","140070",8,F,1236,97,08/10/2016 12:19:49,08/10/2016 12:19:49
577,"000236","110047",17,F,310,124,08/10/2016 12:19:49,08/10/2016 12:19:49
578,"000253","160004",1,F,630,79,08/10/2016 12:19:49,08/10/2016 12:19:49
579,"000842","160004",2,F,630,118,08/10/2016 12:19:49,08/10/2016 12:19:49
580,"000420","160004",3,F,630,27,08/10/2016 12:19:49,08/10/2016 12:19:49
581,"000622","160004",4,F,630,78,08/10/2016 12:19:49,08/10/2016 12:19:49
582,"000623","160004",5,F,630,49,08/10/2016 12:19:49,08/10/2016 12:19:49
583,"000398","160004",7,F,630,119,08/10/2016 12:19:49,08/10/2016 12:19:49
584,"001149","160004",8,F,630,112,08/10/2016 12:19:49,08/10/2016 12:19:49
585,"001264","160004",10,F,630,109,08/10/2016 12:19:49,08/10/2016 12:19:49
586,"001425","160004",12,F,630,30,08/10/2016 12:19:49,08/10/2016 12:19:49
587,"001763","160004",14,F,630,42,08/10/2016 12:19:49,08/10/2016 12:19:49
588,"000622","160013",1,F,625,78,08/10/2016 12:19:49,08/10/2016 12:19:49
589,"001763","160013",2,F,625,42,08/10/2016 12:19:49,08/10/2016 12:19:49
590,"000125","160001",1,F,621,87,08/10/2016 12:19:49,08/10/2016 12:19:49
591,"000842","160001",2,F,621,118,08/10/2016 12:19:49,08/10/2016 12:19:49
592,"000398","160001",3,F,621,119,08/10/2016 12:19:49,08/10/2016 12:19:49
593,"000253","160001",5,F,621,79,08/10/2016 12:19:49,08/10/2016 12:19:49
594,"000622","160001",6,F,621,78,08/10/2016 12:19:49,08/10/2016 12:19:49
595,"000420","160001",7,F,621,27,08/10/2016 12:19:49,08/10/2016 12:19:49
596,"001425","160001",9,F,621,30,08/10/2016 12:19:49,08/10/2016 12:19:49
597,"001763","160001",11,F,621,42,08/10/2016 12:19:49,08/10/2016 12:19:49
598,"001676","160001",12,F,621,121,08/10/2016 12:19:49,08/10/2016 12:19:49
599,"001149","100175",2,F,34,112,08/10/2016 12:19:49,08/10/2016 12:19:49
600,"000549","140080",1,F,1427,92,08/10/2016 12:19:49,08/10/2016 12:19:49
601,"000551","140080",2,F,1427,71,08/10/2016 12:19:49,08/10/2016 12:19:49
602,"001145","140080",3,F,1427,5,08/10/2016 12:19:49,08/10/2016 12:19:49
603,"001304","140080",4,F,1427,114,08/10/2016 12:19:49,08/10/2016 12:19:49
604,"001145","120019",1,F,1431,5,08/10/2016 12:19:49,08/10/2016 12:19:49
605,"001304","120019",2,F,1431,114,08/10/2016 12:19:49,08/10/2016 12:19:49
606,"000201","110068",1,F,1417,106,08/10/2016 12:19:49,08/10/2016 12:19:49
607,"000500","100188",13,F,279,103,08/10/2016 12:19:49,08/10/2016 12:19:49
608,"000500","100193",8,F,293,103,08/10/2016 12:19:49,08/10/2016 12:19:49
609,"001305","110071",9,F,963,6,08/10/2016 12:19:49,08/10/2016 12:19:49
610,"001174","100160",16,F,1238,13,08/10/2016 12:19:49,08/10/2016 12:19:49
611,"001456","140085",2,F,531,72,08/10/2016 12:19:49,08/10/2016 12:19:49
612,"000731","140063",1,F,330,1,08/10/2016 12:19:49,08/10/2016 12:19:49
613,"000731","210001",3,F,1148,1,08/10/2016 12:19:49,08/10/2016 12:19:49
614,"000731","250001",3,F,1339,1,08/10/2016 12:19:49,08/10/2016 12:19:49
615,"000731","210002",2,F,1685,1,08/10/2016 12:19:49,08/10/2016 12:19:49
616,"001911","160001",14,F,621,129,08/10/2016 12:19:49,08/10/2016 12:19:49
617,"001911","160018",6,F,639,129,08/10/2016 12:19:49,08/10/2016 12:19:49
618,"001911","100049",7,F,1120,129,08/10/2016 12:19:49,08/10/2016 12:19:49
619,"001303","110075",8,F,1752,15,08/10/2016 12:19:49,08/10/2016 12:19:49
620,"001303","110053",9,F,717,15,08/10/2016 12:19:49,08/10/2016 12:19:49
621,"001912","100188",15,F,279,117,08/10/2016 12:19:49,08/10/2016 12:19:49
622,"001912","100197",3,F,284,117,08/10/2016 12:19:49,08/10/2016 12:19:49
623,"001149","100194",10,F,75,112,08/10/2016 12:19:49,08/10/2016 12:19:49
624,"001909","100162",13,F,51,25,08/10/2016 12:19:49,08/10/2016 12:19:49
625,"001909","100090",18,F,49,25,08/10/2016 12:19:49,08/10/2016 12:19:49
626,"001909","100206",15,F,844,25,08/10/2016 12:19:49,08/10/2016 12:19:49
627,"001960","120008",9,F,1101,40,08/10/2016 12:19:49,08/10/2016 12:19:49
628,"000812","100204",8,F,849,61,08/10/2016 12:19:49,08/10/2016 12:19:49
629,"001008","100196",4,F,264,95,08/10/2016 12:19:49,08/10/2016 12:19:49
